CodDepto,Departamento,CodMunicipio,Municipio,IDRegimen,Año,Mes,NumPersonas
70,SUCRE,70221,COVEÑAS,S,2022,4,10370
05,ANTIOQUIA,05690,SANTO DOMINGO,E,2022,4,185
54,NORTE DE SANTANDER,54680,SANTIAGO,S,2022,4,2350
19,CAUCA,19137,CALDONO,E,2022,4,238
54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,C,2022,4,13849
73,TOLIMA,73001,IBAGUÉ,C,2022,4,373046
73,TOLIMA,73686,SANTA ISABEL,S,2022,4,4437
41,HUILA,41872,VILLAVIEJA,C,2022,4,747
54,NORTE DE SANTANDER,54125,CÁCOTA,S,2022,4,2536
52,NARINO,52435,MALLAMA,E,2022,4,120
27,CHOCO,27205,CONDOTO,S,2022,4,9321
25,CUNDINAMARCA,25841,UBAQUE,S,2022,4,4272
85,CASANARE,85001,YOPAL,C,2022,4,102665
68,SANTANDER,68377,LA BELLEZA,S,2022,4,5517
68,SANTANDER,68250,EL PEÑÓN,C,2022,4,297
17,CALDAS,17777,SUPÍA,C,2022,4,9585
44,LA GUAJIRA,44378,HATONUEVO,S,2022,4,12946
68,SANTANDER,68464,MOGOTES,C,2022,4,1113
68,SANTANDER,68101,BOLÍVAR,S,2022,4,6613
05,ANTIOQUIA,05059,ARMENIA,C,2022,4,965
41,HUILA,41483,NÁTAGA,S,2022,4,5212
76,VALLE,76403,LA VICTORIA,C,2022,4,3798
52,NARINO,52473,MOSQUERA,S,2022,4,6766
54,NORTE DE SANTANDER,54518,PAMPLONA,C,2022,4,18536
41,HUILA,41078,BARAYA,C,2022,4,612
05,ANTIOQUIA,05895,ZARAGOZA,E,2022,4,425
20,CESAR,20032,ASTREA,C,2022,4,1302
81,ARAUCA,81736,SARAVENA,C,2022,4,11814
17,CALDAS,17524,PALESTINA,E,2022,4,90
25,CUNDINAMARCA,25885,YACOPÍ,C,2022,4,801
15,BOYACA,15720,SATIVANORTE,C,2022,4,352
73,TOLIMA,73055,ARMERO (GUAYABAL),S,2022,4,7246
52,NARINO,52258,EL TABLÓN DE GÓMEZ,S,2022,4,12605
15,BOYACA,15097,BOAVITA,S,2022,4,3751
05,ANTIOQUIA,05360,ITAGUÍ,S,2022,4,54242
41,HUILA,41359,ISNOS,E,2022,4,434
68,SANTANDER,68368,JESÚS MARÍA,S,2022,4,2349
05,ANTIOQUIA,05665,SAN PEDRO DE URABÁ,C,2022,4,2501
05,ANTIOQUIA,05129,CALDAS,C,2022,4,76249
76,VALLE,76892,YUMBO,E,2022,4,768
70,SUCRE,70678,SAN BENITO ABAD,E,2022,4,447
13,BOLIVAR,13160,CANTAGALLO,S,2022,4,6013
68,SANTANDER,68001,BUCARAMANGA,S,2022,4,220099
85,CASANARE,85315,SACAMA,S,2022,4,1163
15,BOYACA,15051,ARCABUCO,E,2022,4,29
47,MAGDALENA,47660,SABANAS DE SAN ANGEL,E,2022,4,139
73,TOLIMA,73043,ANZÓATEGUI,E,2022,4,107
25,CUNDINAMARCA,25386,LA MESA,S,2022,4,16491
25,CUNDINAMARCA,25524,PANDI,C,2022,4,307
18,CAQUETA,18756,SOLANO,C,2022,4,396
68,SANTANDER,68327,GUEPSA,C,2022,4,427
52,NARINO,52210,CONTADERO,E,2022,4,50
52,NARINO,52838,TÚQUERRES,S,2022,4,37494
85,CASANARE,85162,MONTERREY,C,2022,4,3912
08,ATLANTICO,08770,SUAN,E,2022,4,66
25,CUNDINAMARCA,25324,GUATAQUÍ,E,2022,4,15
47,MAGDALENA,47545,PIJIÑO DEL CARMEN,E,2022,4,81
68,SANTANDER,68425,MACARAVITA,S,2022,4,1672
76,VALLE,76109,BUENAVENTURA,C,2022,4,85593
13,BOLIVAR,13688,SANTA ROSA DEL SUR,E,2022,4,564
15,BOYACA,15464,MONGUA,S,2022,4,2481
50,META,50006,ACACÍAS,C,2022,4,45077
91,AMAZONAS,91798,TARAPACÁ (CD.),C,2022,4,63
17,CALDAS,17050,ARANZAZU,C,2022,4,3380
25,CUNDINAMARCA,25297,GACHETÁ,E,2022,4,419
19,CAUCA,19130,CAJIBÍO,E,2022,4,218
70,SUCRE,70110,BUENAVISTA,S,2022,4,9199
25,CUNDINAMARCA,25426,MACHETÁ,S,2022,4,4143
50,META,50150,CASTILLA LA NUEVA,S,2022,4,8156
15,BOYACA,15580,QUIPAMA,S,2022,4,3656
68,SANTANDER,68229,CURITÍ,C,2022,4,1673
17,CALDAS,17524,PALESTINA,S,2022,4,7216
18,CAQUETA,18029,ALBANIA,E,2022,4,178
94,GUAINIA,94888,MORICHAL (CD.),C,2022,4,4
18,CAQUETA,18610,SAN JOSÉ DEL FRAGUA,S,2022,4,11616
52,NARINO,52720,SAPUYES,S,2022,4,5430
73,TOLIMA,73622,RONCESVALLES,C,2022,4,652
70,SUCRE,70670,SAMPUÉS,E,2022,4,614
70,SUCRE,70708,SAN MARCOS,S,2022,4,59574
52,NARINO,52696,SANTA BÁRBARA,C,2022,4,293
15,BOYACA,15723,SATIVASUR,S,2022,4,596
44,LA GUAJIRA,44078,BARRANCAS,S,2022,4,22103
94,GUAINIA,94883,SAN FELIPE (CD.),C,2022,4,7
17,CALDAS,17616,RISARALDA,E,2022,4,153
50,META,50450,PUERTO CONCORDIA,E,2022,4,100
15,BOYACA,15806,TIBASOSA,C,2022,4,1868
25,CUNDINAMARCA,25489,NIMAIMA,C,2022,4,307
18,CAQUETA,18001,FLORENCIA,C,2022,4,60371
23,CORDOBA,23672,SAN ANTERO,E,2022,4,497
08,ATLANTICO,08770,SUAN,S,2022,4,9542
94,GUAINIA,94884,PUERTO COLOMBIA (CD.),S,2022,4,1382
15,BOYACA,15317,GUACAMAYAS,C,2022,4,95
86,PUTUMAYO,86755,SAN FRANCISCO,C,2022,4,449
47,MAGDALENA,47798,TENERIFE,E,2022,4,277
50,META,50124,CABUYARO,C,2022,4,2317
63,QUINDIO,63130,CALARCÁ,E,2022,4,651
94,GUAINIA,94000,GUAINIA (TOTAL CD.),C,2022,4,285
41,HUILA,41530,PALESTINA,S,2022,4,10896
20,CESAR,20060,BOSCONIA,C,2022,4,11493
05,ANTIOQUIA,05543,PEQUE,S,2022,4,6544
25,CUNDINAMARCA,25596,QUIPILE,C,2022,4,280
76,VALLE,76890,YOTOCO,C,2022,4,4766
19,CAUCA,19743,SILVIA,S,2022,4,32335
68,SANTANDER,68051,ARATOCA,E,2022,4,97
85,CASANARE,85300,SABANALARGA,S,2022,4,1975
13,BOLIVAR,13667,SAN MARTÍN DE LOBA,E,2022,4,388
70,SUCRE,70717,SAN PEDRO,E,2022,4,348
44,LA GUAJIRA,44098,DISTRACCIÓN,C,2022,4,805
76,VALLE,76275,FLORIDA,S,2022,4,31034
47,MAGDALENA,47288,FUNDACIÓN,E,2022,4,2004
68,SANTANDER,68780,SURATÁ,S,2022,4,2619
18,CAQUETA,18094,BELÉN DE LOS ANDAQUÍES,S,2022,4,8290
99,VICHADA,99773,CUMARIBO,S,2022,4,38926
05,ANTIOQUIA,05091,BETANIA,E,2022,4,159
05,ANTIOQUIA,05854,VALDIVIA,S,2022,4,13256
54,NORTE DE SANTANDER,54871,VILLA CARO,E,2022,4,143
73,TOLIMA,73616,RIOBLANCO,S,2022,4,22405
15,BOYACA,15296,GÁMEZA,E,2022,4,17
52,NARINO,52390,LA TOLA,C,2022,4,206
27,CHOCO,27150,CARMEN DEL DARIÉN,E,2022,4,122
52,NARINO,52540,POLICARPA,S,2022,4,12592
63,QUINDIO,63001,ARMENIA,S,2022,4,115488
70,SUCRE,70001,SINCELEJO,C,2022,4,112822
52,NARINO,52356,IPIALES,S,2022,4,99726
47,MAGDALENA,47555,PLATO,E,2022,4,1754
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,E,2022,4,17
23,CORDOBA,23580,PUERTO LIBERTADOR,S,2022,4,35201
15,BOYACA,15511,PACHAVITA,S,2022,4,1456
47,MAGDALENA,47170,CHIVOLO,E,2022,4,426
68,SANTANDER,68385,LANDÁZURI,E,2022,4,277
15,BOYACA,15664,SAN JOSÉ DE PARE,S,2022,4,3913
19,CAUCA,19364,JAMBALÓ,E,2022,4,139
44,LA GUAJIRA,44847,URIBIA,E,2022,4,2096
73,TOLIMA,73870,VILLAHERMOSA,C,2022,4,478
85,CASANARE,85250,PAZ DE ARIPORO,E,2022,4,760
68,SANTANDER,68855,VALLE DE SAN JOSÉ,S,2022,4,4110
52,NARINO,52786,TAMINANGO,C,2022,4,631
50,META,50590,PUERTO RICO,E,2022,4,57
99,VICHADA,99524,LA PRIMAVERA,C,2022,4,1963
13,BOLIVAR,13458,MONTECRISTO,E,2022,4,161
19,CAUCA,19392,LA SIERRA,E,2022,4,143
18,CAQUETA,18256,EL PAUJIL,E,2022,4,327
81,ARAUCA,81220,CRAVO NORTE,S,2022,4,3151
70,SUCRE,70235,GALERAS,C,2022,4,1139
95,GUAVIARE,95015,CALAMAR,S,2022,4,6519
68,SANTANDER,68245,EL GUACAMAYO,C,2022,4,158
68,SANTANDER,68575,PUERTO WILCHES,E,2022,4,1244
15,BOYACA,15248,EL ESPINO,E,2022,4,56
68,SANTANDER,68320,GUADALUPE,C,2022,4,534
13,BOLIVAR,13670,SAN PABLO,C,2022,4,3225
76,VALLE,76318,GUACARÍ,E,2022,4,503
63,QUINDIO,63401,LA TEBAIDA,E,2022,4,207
15,BOYACA,15842,UMBITA,C,2022,4,475
05,ANTIOQUIA,05893,YONDÓ,S,2022,4,9745
19,CAUCA,19824,TOTORÓ,S,2022,4,18813
66,RISARALDA,66456,MISTRATÓ,E,2022,4,524
19,CAUCA,19022,ALMAGUER,S,2022,4,15645
68,SANTANDER,68770,SUAITA,E,2022,4,182
91,AMAZONAS,91669,PUERTO SANTANDER (CD.),C,2022,4,20
13,BOLIVAR,13430,MAGANGUÉ,C,2022,4,17124
52,NARINO,52385,LA LLANADA,S,2022,4,4143
05,ANTIOQUIA,05120,CÁCERES,S,2022,4,22693
25,CUNDINAMARCA,25594,QUETAME,S,2022,4,3711
05,ANTIOQUIA,05585,PUERTO NARE,C,2022,4,3269
25,CUNDINAMARCA,25488,NILO,S,2022,4,2026
15,BOYACA,15820,TÓPAGA,E,2022,4,19
41,HUILA,41676,SANTA MARÍA,S,2022,4,9835
52,NARINO,52256,EL ROSARIO,E,2022,4,91
27,CHOCO,27491,NÓVITA,C,2022,4,214
19,CAUCA,19585,PURACÉ,C,2022,4,1032
66,RISARALDA,66001,PEREIRA,C,2022,4,402346
76,VALLE,76246,EL CAIRO,C,2022,4,665
05,ANTIOQUIA,05034,ANDES,S,2022,4,27888
15,BOYACA,15109,BUENAVISTA,C,2022,4,291
05,ANTIOQUIA,05628,SABANALARGA,S,2022,4,7022
54,NORTE DE SANTANDER,54599,RAGONVALIA,E,2022,4,65
68,SANTANDER,68572,PUENTE NACIONAL,S,2022,4,7426
73,TOLIMA,73217,COYAIMA,S,2022,4,20561
05,ANTIOQUIA,05667,SAN RAFAEL,S,2022,4,9660
41,HUILA,41801,TERUEL,S,2022,4,6241
68,SANTANDER,68861,VÉLEZ,S,2022,4,11353
15,BOYACA,15778,SUTATENZA,S,2022,4,2442
52,NARINO,52240,CHACHAGUÍ,S,2022,4,9396
97,VAUPES,97777,PAPUNAUA (CD.),S,2022,4,49
76,VALLE,76863,VERSALLES,E,2022,4,125
66,RISARALDA,66075,BALBOA,C,2022,4,916
73,TOLIMA,73319,GUAMO,S,2022,4,19952
19,CAUCA,19809,TIMBIQUÍ,E,2022,4,353
13,BOLIVAR,13140,CALAMAR,S,2022,4,21735
86,PUTUMAYO,86757,SAN MIGUEL,E,2022,4,383
47,MAGDALENA,47268,EL RETÉN,E,2022,4,488
73,TOLIMA,73504,ORTEGA,C,2022,4,1777
70,SUCRE,70742,SINCÉ,C,2022,4,2001
52,NARINO,52405,LEIVA,C,2022,4,292
52,NARINO,52254,EL PEÑOL,C,2022,4,290
50,META,50573,PUERTO LÓPEZ,E,2022,4,493
15,BOYACA,15832,TUNUNGUÁ,E,2022,4,17
15,BOYACA,15762,SORA,C,2022,4,262
23,CORDOBA,23079,BUENAVISTA,S,2022,4,15595
91,AMAZONAS,91405,LA CHORRERA (CD.),S,2022,4,4
68,SANTANDER,68320,GUADALUPE,E,2022,4,170
05,ANTIOQUIA,05021,ALEJANDRÍA,C,2022,4,540
76,VALLE,76563,PRADERA,C,2022,4,22075
50,META,50270,EL DORADO,C,2022,4,563
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,C,2022,4,3395
63,QUINDIO,63401,LA TEBAIDA,C,2022,4,10281
15,BOYACA,15293,GACHANTIVÁ,E,2022,4,15
25,CUNDINAMARCA,25524,PANDI,S,2022,4,3143
50,META,50370,LA URIBE,E,2022,4,39
05,ANTIOQUIA,05890,YOLOMBÓ,S,2022,4,14947
25,CUNDINAMARCA,25772,SUESCA,S,2022,4,3507
08,ATLANTICO,08372,JUAN DE ACOSTA,S,2022,4,14364
25,CUNDINAMARCA,25295,GACHANCIPÁ,S,2022,4,2185
73,TOLIMA,73770,SUÁREZ,S,2022,4,2308
05,ANTIOQUIA,05237,DON MATÍAS,S,2022,4,7231
05,ANTIOQUIA,05736,SEGOVIA,S,2022,4,24401
13,BOLIVAR,13654,SAN JACINTO,C,2022,4,2476
25,CUNDINAMARCA,25040,ANOLAIMA,S,2022,4,7148
63,QUINDIO,63190,CIRCASIA,C,2022,4,6675
44,LA GUAJIRA,44090,DIBULLA,C,2022,4,1797
25,CUNDINAMARCA,25214,COTA,E,2022,4,99
20,CESAR,20250,EL PASO,S,2022,4,26837
76,VALLE,76054,ARGELIA,S,2022,4,4062
66,RISARALDA,66045,APÍA,E,2022,4,243
47,MAGDALENA,47675,SALAMINA,S,2022,4,8406
44,LA GUAJIRA,44279,FONSECA,E,2022,4,816
52,NARINO,52110,BUESACO,C,2022,4,1199
25,CUNDINAMARCA,25535,PASCA,C,2022,4,639
15,BOYACA,15660,SAN EDUARDO,E,2022,4,30
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,I,2022,4,81
70,SUCRE,70400,LA UNIÓN,C,2022,4,1110
52,NARINO,52227,CUMBAL,E,2022,4,549
25,CUNDINAMARCA,25513,PACHO,S,2022,4,14526
85,CASANARE,85136,LA SALINA,C,2022,4,162
15,BOYACA,15822,TOTA,C,2022,4,315
05,ANTIOQUIA,05107,BRICEÑO,E,2022,4,177
05,ANTIOQUIA,05495,NECHÍ,S,2022,4,25352
27,CHOCO,27150,CARMEN DEL DARIÉN,C,2022,4,389
25,CUNDINAMARCA,25506,VENECIA (OSPINA PÉREZ),C,2022,4,278
97,VAUPES,97001,MITÚ,E,2022,4,1092
91,AMAZONAS,91540,PUERTO NARIÑO,E,2022,4,120
76,VALLE,76111,BUGA,C,2022,4,79661
27,CHOCO,27615,RIOSUCIO,E,2022,4,582
52,NARINO,52323,GUALMATÁN,S,2022,4,5174
25,CUNDINAMARCA,25224,CUCUNUBÁ,E,2022,4,44
68,SANTANDER,68432,MÁLAGA,C,2022,4,6528
17,CALDAS,17042,ANSERMA,S,2022,4,22196
25,CUNDINAMARCA,25898,ZIPACÓN,E,2022,4,31
13,BOLIVAR,13549,PINILLOS,S,2022,4,21796
23,CORDOBA,23807,TIERRALTA,S,2022,4,86552
70,SUCRE,70230,CHALÁN,S,2022,4,4480
25,CUNDINAMARCA,25245,EL COLEGIO,E,2022,4,348
15,BOYACA,15861,VENTAQUEMADA,S,2022,4,10434
20,CESAR,20238,EL COPEY,C,2022,4,6457
76,VALLE,76377,LA CUMBRE,E,2022,4,106
25,CUNDINAMARCA,25123,CACHIPAY,E,2022,4,47
47,MAGDALENA,47703,SAN ZENÓN,C,2022,4,721
05,ANTIOQUIA,05652,SAN FRANCISCO,E,2022,4,104
68,SANTANDER,68081,BARRANCABERMEJA,E,2022,4,17235
05,ANTIOQUIA,05125,CAICEDO,C,2022,4,651
05,ANTIOQUIA,05697,EL SANTUARIO,S,2022,4,15512
23,CORDOBA,23500,MOÑITOS,S,2022,4,23163
76,VALLE,76670,SAN PEDRO,C,2022,4,3897
25,CUNDINAMARCA,25596,QUIPILE,E,2022,4,54
25,CUNDINAMARCA,25797,TENA,C,2022,4,964
76,VALLE,76147,CARTAGO,C,2022,4,79002
41,HUILA,41378,LA ARGENTINA,S,2022,4,13293
13,BOLIVAR,13810,TIQUISIO,C,2022,4,705
50,META,50330,MESETAS,E,2022,4,115
15,BOYACA,15442,MARIPÍ,E,2022,4,49
50,META,50711,VISTAHERMOSA,S,2022,4,15639
19,CAUCA,19517,PÁEZ,C,2022,4,1845
76,VALLE,76828,TRUJILLO,E,2022,4,144
66,RISARALDA,66687,SANTUARIO,C,2022,4,2093
19,CAUCA,19364,JAMBALÓ,S,2022,4,16302
68,SANTANDER,68101,BOLÍVAR,C,2022,4,779
73,TOLIMA,73283,FRESNO,S,2022,4,23949
19,CAUCA,19809,TIMBIQUÍ,C,2022,4,866
68,SANTANDER,68147,CAPITANEJO,E,2022,4,147
19,CAUCA,19743,SILVIA,E,2022,4,472
05,ANTIOQUIA,05347,HELICONIA,S,2022,4,3211
70,SUCRE,70820,TOLÚ,E,2022,4,640
15,BOYACA,15332,GUICÁN,C,2022,4,428
15,BOYACA,15638,SÁCHICA,E,2022,4,15
73,TOLIMA,73770,SUÁREZ,C,2022,4,362
85,CASANARE,85263,PORE,S,2022,4,8565
27,CHOCO,27205,CONDOTO,C,2022,4,755
70,SUCRE,70204,COLOSÓ,C,2022,4,543
08,ATLANTICO,08520,PALMAR DE VARELA,E,2022,4,49
52,NARINO,52473,MOSQUERA,C,2022,4,291
19,CAUCA,19548,PIENDAMÓ,E,2022,4,465
41,HUILA,41668,SAN AGUSTÍN,E,2022,4,549
25,CUNDINAMARCA,25851,UTICA,S,2022,4,2674
52,NARINO,52480,NARIÑO,E,2022,4,7
15,BOYACA,15183,CHITA,C,2022,4,689
15,BOYACA,15500,OICATÁ,S,2022,4,1389
85,CASANARE,85430,TRINIDAD,C,2022,4,2153
54,NORTE DE SANTANDER,54128,CÁCHIRA,E,2022,4,242
97,VAUPES,97001,MITÚ,S,2022,4,19982
52,NARINO,52786,TAMINANGO,E,2022,4,322
73,TOLIMA,73483,NATAGAIMA,C,2022,4,1381
25,CUNDINAMARCA,25845,UNE,E,2022,4,41
47,MAGDALENA,47980,ZONA BANANERA,E,2022,4,207
25,CUNDINAMARCA,25372,JUNÍN,S,2022,4,4114
85,CASANARE,85125,HATO COROZAL,C,2022,4,1106
19,CAUCA,19760,SOTARÁ,S,2022,4,9238
68,SANTANDER,68377,LA BELLEZA,C,2022,4,468
19,CAUCA,19450,MERCADERES,C,2022,4,881
70,SUCRE,70702,SAN JUAN DE BETULIA,E,2022,4,195
13,BOLIVAR,13160,CANTAGALLO,C,2022,4,1011
25,CUNDINAMARCA,25035,ANAPOIMA,E,2022,4,77
68,SANTANDER,68276,FLORIDABLANCA,C,2022,4,183882
08,ATLANTICO,08137,CAMPO DE LA CRUZ,E,2022,4,412
73,TOLIMA,73152,CASABIANCA,S,2022,4,5411
76,VALLE,76377,LA CUMBRE,S,2022,4,7424
23,CORDOBA,23001,MONTERÍA,S,2022,4,315819
41,HUILA,41206,COLOMBIA,S,2022,4,5832
54,NORTE DE SANTANDER,54250,EL TARRA,C,2022,4,451
68,SANTANDER,68575,PUERTO WILCHES,S,2022,4,17739
47,MAGDALENA,47960,ZAPAYÁN,S,2022,4,8435
73,TOLIMA,73547,PIEDRAS,E,2022,4,30
94,GUAINIA,94001,PUERTO INÍRIDA,S,2022,4,29073
25,CUNDINAMARCA,25530,PARATEBUENO,S,2022,4,3334
20,CESAR,20770,SAN MARTÍN,S,2022,4,15931
68,SANTANDER,68549,PINCHOTE,E,2022,4,40
05,ANTIOQUIA,05264,ENTRERRÍOS,C,2022,4,6930
23,CORDOBA,23162,CERETÉ,S,2022,4,69264
15,BOYACA,15296,GÁMEZA,S,2022,4,2932
66,RISARALDA,66456,MISTRATÓ,S,2022,4,15097
76,VALLE,76400,LA UNIÓN,E,2022,4,553
15,BOYACA,15232,CHIQUIZA,S,2022,4,4027
05,ANTIOQUIA,05172,CHIGORODÓ,E,2022,4,795
68,SANTANDER,68344,HATO,E,2022,4,38
19,CAUCA,19318,GUAPI,C,2022,4,2872
52,NARINO,52838,TÚQUERRES,C,2022,4,5352
15,BOYACA,15531,PAUNA,C,2022,4,546
68,SANTANDER,68209,CONFINES,E,2022,4,32
70,SUCRE,70717,SAN PEDRO,S,2022,4,16767
19,CAUCA,19418,LÓPEZ,E,2022,4,280
18,CAQUETA,18460,MILÁN,C,2022,4,402
05,ANTIOQUIA,05659,SAN JUAN DE URABÁ,C,2022,4,1731
68,SANTANDER,68418,LOS SANTOS,S,2022,4,6824
41,HUILA,41349,HOBO,C,2022,4,1752
52,NARINO,52418,LOS ANDES,S,2022,4,8525
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),S,2022,4,15721
47,MAGDALENA,47605,REMOLINO,C,2022,4,248
47,MAGDALENA,47170,CHIVOLO,S,2022,4,18482
63,QUINDIO,63272,FILANDIA,E,2022,4,67
76,VALLE,76250,EL DOVIO,C,2022,4,1913
05,ANTIOQUIA,05543,PEQUE,E,2022,4,185
94,GUAINIA,94884,PUERTO COLOMBIA (CD.),E,2022,4,2
41,HUILA,41319,GUADALUPE,E,2022,4,292
08,ATLANTICO,08685,SANTO TOMÁS,C,2022,4,7552
41,HUILA,41524,PALERMO,S,2022,4,14399
41,HUILA,41020,ALGECIRAS,C,2022,4,1740
91,AMAZONAS,91000,AMAZONAS (TOTAL CD.),S,2022,4,13833
47,MAGDALENA,47288,FUNDACIÓN,S,2022,4,65928
68,SANTANDER,68855,VALLE DE SAN JOSÉ,E,2022,4,89
52,NARINO,52427,MAGUI,E,2022,4,123
15,BOYACA,15131,CALDAS,E,2022,4,26
27,CHOCO,27073,BAGADÓ,S,2022,4,9970
05,ANTIOQUIA,05361,ITUANGO,S,2022,4,17187
25,CUNDINAMARCA,25398,LA PEÑA,E,2022,4,46
70,SUCRE,70823,TOLUVIEJO,E,2022,4,151
05,ANTIOQUIA,05893,YONDÓ,C,2022,4,1463
50,META,50683,SAN JUAN DE ARAMA,S,2022,4,5916
44,LA GUAJIRA,44078,BARRANCAS,C,2022,4,7081
76,VALLE,76275,FLORIDA,C,2022,4,29922
76,VALLE,76520,PALMIRA,C,2022,4,212736
68,SANTANDER,68320,GUADALUPE,S,2022,4,3325
05,ANTIOQUIA,05591,PUERTO TRIUNFO,C,2022,4,4883
13,BOLIVAR,13620,SAN CRISTÓBAL,S,2022,4,6913
13,BOLIVAR,13670,SAN PABLO,S,2022,4,24933
73,TOLIMA,73148,CARMEN DE APICALÁ,C,2022,4,1604
54,NORTE DE SANTANDER,54670,SAN CALIXTO,C,2022,4,386
68,SANTANDER,68132,CALIFORNIA,C,2022,4,508
18,CAQUETA,18001,FLORENCIA,S,2022,4,117031
13,BOLIVAR,13212,CÓRDOBA,S,2022,4,14461
85,CASANARE,85225,NUNCHÍA,C,2022,4,948
15,BOYACA,15442,MARIPÍ,C,2022,4,331
68,SANTANDER,68296,GALÁN,S,2022,4,2542
86,PUTUMAYO,86571,PUERTO GUZMÁN,E,2022,4,564
15,BOYACA,15740,SIACHOQUE,C,2022,4,578
13,BOLIVAR,13300,HATILLO DE LOBA,E,2022,4,185
25,CUNDINAMARCA,25402,LA VEGA,S,2022,4,8099
20,CESAR,20178,CHIRIGUANÁ,E,2022,4,637
50,META,50006,ACACÍAS,S,2022,4,39362
47,MAGDALENA,47268,EL RETÉN,S,2022,4,15121
08,ATLANTICO,08832,TUBARÁ,C,2022,4,1811
15,BOYACA,15638,SÁCHICA,C,2022,4,447
52,NARINO,52354,IMUÉS,E,2022,4,38
44,LA GUAJIRA,44110,EL MOLINO,E,2022,4,125
25,CUNDINAMARCA,25322,GUASCA,C,2022,4,7938
15,BOYACA,15244,EL COCUY,S,2022,4,3214
85,CASANARE,85279,RECETOR,S,2022,4,885
25,CUNDINAMARCA,25862,VERGARA,C,2022,4,553
41,HUILA,41548,PITAL,S,2022,4,10741
25,CUNDINAMARCA,25845,UNE,S,2022,4,5143
05,ANTIOQUIA,05400,LA UNIÓN,E,2022,4,249
05,ANTIOQUIA,05607,RETIRO,C,2022,4,12956
50,META,50350,LA MACARENA,E,2022,4,213
76,VALLE,76400,LA UNIÓN,S,2022,4,21550
52,NARINO,52696,SANTA BÁRBARA,S,2022,4,7768
52,NARINO,52224,CUASPUD,C,2022,4,390
08,ATLANTICO,08634,SABANAGRANDE,S,2022,4,19810
68,SANTANDER,68573,PUERTO PARRA,E,2022,4,99
17,CALDAS,17446,MARULANDA,C,2022,4,470
05,ANTIOQUIA,05190,CISNEROS,C,2022,4,3430
25,CUNDINAMARCA,25491,NOCAIMA,S,2022,4,2732
05,ANTIOQUIA,05475,MURINDÓ,S,2022,4,4752
25,CUNDINAMARCA,25649,SAN BERNARDO,C,2022,4,610
70,SUCRE,70429,MAJAGUAL,E,2022,4,679
05,ANTIOQUIA,05658,SAN JOSÉ DE LA MONTAÑA,E,2022,4,98
15,BOYACA,15114,BUSBANZA,C,2022,4,108
05,ANTIOQUIA,05045,APARTADÓ,C,2022,4,90340
47,MAGDALENA,47980,ZONA BANANERA,C,2022,4,27596
76,VALLE,76497,OBANDO,S,2022,4,6140
05,ANTIOQUIA,05145,CARAMANTA,C,2022,4,826
52,NARINO,52560,POTOSÍ,E,2022,4,76
76,VALLE,76100,BOLÍVAR,E,2022,4,151
25,CUNDINAMARCA,25326,GUATAVITA,S,2022,4,2752
68,SANTANDER,68160,CEPITÁ,E,2022,4,43
20,CESAR,20710,SAN ALBERTO,C,2022,4,15315
52,NARINO,52258,EL TABLÓN DE GÓMEZ,E,2022,4,229
50,META,50400,LEJANÍAS,E,2022,4,72
73,TOLIMA,73001,IBAGUÉ,E,2022,4,13580
23,CORDOBA,23855,VALENCIA,S,2022,4,30076
68,SANTANDER,68217,COROMORO,C,2022,4,439
20,CESAR,20383,LA GLORIA,S,2022,4,10743
73,TOLIMA,73873,VILLARRICA,S,2022,4,4120
52,NARINO,52207,CONSACÁ,S,2022,4,8154
41,HUILA,41206,COLOMBIA,E,2022,4,138
25,CUNDINAMARCA,25430,MADRID,E,2022,4,221
19,CAUCA,19824,TOTORÓ,C,2022,4,1028
41,HUILA,41524,PALERMO,E,2022,4,162
68,SANTANDER,68318,GUACA,S,2022,4,4850
20,CESAR,20770,SAN MARTÍN,E,2022,4,457
11,BOGOTA D.C.,11001,BOGOTÁ D.C.,S,2022,4,1572561
17,CALDAS,17174,CHINCHINÁ,C,2022,4,29066
76,VALLE,76834,TULUÁ,S,2022,4,107964
25,CUNDINAMARCA,25899,ZIPAQUIRÁ,C,2022,4,129977
68,SANTANDER,68872,VILLANUEVA,C,2022,4,1006
19,CAUCA,19300,GUACHENE,S,2022,4,7413
44,LA GUAJIRA,44855,URUMITA,C,2022,4,1342
73,TOLIMA,73411,LÍBANO,S,2022,4,28360
27,CHOCO,27413,LLORÓ,E,2022,4,80
15,BOYACA,15599,RAMIRIQUÍ,C,2022,4,1500
15,BOYACA,15322,GUATEQUE,S,2022,4,4940
25,CUNDINAMARCA,25793,TAUSA,C,2022,4,2786
73,TOLIMA,73678,SAN LUIS,C,2022,4,1028
05,ANTIOQUIA,05647,SAN ANDRÉS,S,2022,4,4246
47,MAGDALENA,47258,EL PIÑON,C,2022,4,633
25,CUNDINAMARCA,25612,RICAURTE,S,2022,4,3962
15,BOYACA,15798,TENZA,S,2022,4,2315
27,CHOCO,27361,ISTMINA,C,2022,4,5686
25,CUNDINAMARCA,25200,COGUA,C,2022,4,6948
19,CAUCA,19050,ARGELIA,S,2022,4,26142
