Departamento,Código Dane departamento,Municipio,Código Dane municipio,Año,Hembras Cria Comercial Familiar,Hembras Reemplazo Comercial Familiar,Machos Reproductores Comercial Familiar,Porcinos Lactantes Comercial Familiar,Porcinos Precebo Comercial Familiar,Porcinos Levante Comercial Familiar,Porcinos Ceba Comercial Familiar,Total Predios Porcinos Comercial Familiar,Hembras Cria Comercial Industrial,Hembras Reemplazo Comercial Industrial,Machos Reproductores Comercial Industrial,Porcinos Lactantes Comercial Industrial,Porcinos Precebo Comercial Industrial,Porcinos Levante Comercial Industrial,Porcinos Ceba Comercial Industrial,Total Predios Porcinos Comercial Industrial,Hembras Cria Producción Tecnificada,Hembras Reemplazo Producción Tecnificada,Machos Reproductores Producción Tecnificada,Porcinos Lactantes Producción Tecnificada,Porcinos Precebo Producción Tecnificada,Porcinos Levante Producción Tecnificada,Porcinos Ceba Producción Tecnificada,Total Granjas Porcinas Tecnificadas,Hembras Cria Traspatio,Hembras Reemplazo Traspatio,Machos Reproductores Traspatio,Porcinos Lactantes Traspatio,Porcinos Precebo Traspatio,Porcinos Levante Traspatio,Porcinos Ceba Traspatio,Total Predios Traspatio
Cundinamarca,25,Cajicá,25126,2021,3,0,0,0,0,0,16,1,20,0,2,23,46,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Caparrapí,25148,2021,11,0,2,0,13,0,85,4,13,2,2,1,32,0,10,1,0,0,0,0,0,0,0,0,2,7,1,0,0,0,51,7
Cundinamarca,25,Cáqueza,25151,2021,106,7,13,59,289,58,82,26,73,13,4,168,144,34,0,6,72,5,0,200,250,0,300,1,19,5,0,0,91,63,35,33
Cundinamarca,25,Carmen de Carupa,25154,2021,8,0,2,25,6,0,0,2,26,4,3,8,13,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2
Cundinamarca,25,Chaguaní,25168,2021,14,3,2,0,28,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,15,0,0,8,3
Cundinamarca,25,Chía,25175,2021,31,1,3,65,22,129,10,5,0,0,0,0,0,0,0,0,120,10,3,320,430,0,0,1,1,0,0,0,8,0,0,1
Cundinamarca,25,Chipaque,25178,2021,1,0,0,0,7,11,0,1,40,12,43,170,350,150,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Choachí,25181,2021,85,5,7,66,67,379,149,23,269,29,16,489,466,1785,45,20,645,75,9,1860,2420,2046,600,6,1,0,0,0,0,40,32,8
Cundinamarca,25,Chocontá,25183,2021,0,0,0,0,0,0,0,0,43,6,3,90,178,178,0,2,750,70,8,1910,2350,0,3100,2,0,0,0,0,0,0,0,0
Cundinamarca,25,Cogua,25200,2021,46,12,6,85,144,139,0,12,104,7,8,163,287,382,0,5,0,0,0,0,0,0,736,1,4,1,2,0,15,41,49,17
Cundinamarca,25,Cota,25214,2021,17,0,3,51,33,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,13,0,2
Cundinamarca,25,Cucunubá,25224,2021,0,0,0,0,0,0,0,0,50,0,3,0,32,236,0,1,100,10,2,170,280,650,0,1,2,4,0,0,1,11,13,3
Cundinamarca,25,El Colegio,25245,2021,60,27,9,53,424,357,80,27,282,54,21,518,592,785,82,7,0,0,0,0,0,0,0,0,9,7,2,0,64,24,1,13
Cundinamarca,25,El Peñón,25258,2021,15,0,2,23,59,46,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,9,62,27,14,16
Cundinamarca,25,El Rosal,25260,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,16,9,12,9,4
Cundinamarca,25,Facatativá,25269,2021,14,3,3,16,10,161,0,4,232,12,16,237,340,130,277,6,550,50,6,600,1000,0,1200,1,2,0,0,9,0,5,0,1
Cundinamarca,25,Fómeque,25279,2021,33,0,9,101,31,235,52,9,129,10,6,131,110,439,0,6,1012,43,15,1265,3130,3440,2100,5,2,0,0,0,0,10,13,2
Cundinamarca,25,Fosca,25281,2021,10,0,1,0,54,11,5,3,20,0,1,46,12,55,0,1,0,0,0,0,0,0,0,0,7,0,0,0,30,4,17,8
Cundinamarca,25,Funza,25286,2021,3,1,0,9,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,5,7,6,2
Cundinamarca,25,Fúquene,25288,2021,28,20,5,48,30,128,82,8,55,9,4,90,90,60,135,3,151,20,7,560,530,960,0,2,0,0,0,0,0,6,0,1
Cundinamarca,25,Fusagasugá,25290,2021,64,7,6,9,138,120,48,16,733,58,40,1011,1232,888,573,24,3990,378,47,6035,10661,7404,5835,18,14,3,1,3,17,46,30,18
Cundinamarca,25,Gachancipá,25295,2021,5,0,1,0,51,6,0,1,30,10,2,70,60,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Gachetá,25297,2021,102,23,12,57,352,135,101,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,2,0,313,192,117,79
Cundinamarca,25,Gama,25299,2021,32,0,4,0,97,35,8,9,11,0,1,0,20,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,48,0,8,5
Cundinamarca,25,Girardot,25307,2021,24,3,7,65,114,121,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,8,77,36,5,20
Cundinamarca,25,Granada,25312,2021,5,0,1,0,17,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Guachetá,25317,2021,25,0,5,41,50,62,39,8,10,1,2,22,26,10,0,1,0,0,0,0,0,0,0,0,5,2,0,20,23,13,10,7
Cundinamarca,25,Guaduas,25320,2021,172,29,31,79,543,227,151,47,138,12,9,125,263,262,0,6,1100,70,12,1400,2420,3860,640,2,32,25,4,12,114,123,76,50
Cundinamarca,25,Guasca,25322,2021,5,0,1,0,20,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Guataquí,25324,2021,7,0,1,8,51,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,21,6,15,7
Cundinamarca,25,Guatavita,25326,2021,3,1,1,10,16,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Guayabal de Síquima,25328,2021,110,23,21,205,253,387,312,36,253,23,19,399,327,274,2,9,0,0,0,0,0,0,0,0,21,3,7,50,78,25,25,28
Cundinamarca,25,Guayabetal,25335,2021,13,3,1,25,19,25,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,16,14,6
Cundinamarca,25,Gutiérrez,25339,2021,11,0,3,0,33,33,0,2,14,1,1,3,66,2,0,1,0,0,0,0,0,0,0,0,5,2,2,0,15,7,37,9
Cundinamarca,25,Jerusalén,25368,2021,17,3,3,20,50,11,37,6,22,5,2,19,22,0,0,1,0,0,0,0,0,0,0,0,5,6,1,0,55,20,12,11
Cundinamarca,25,Junín,25372,2021,42,3,5,21,162,30,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,2,86,14,23,16
Cundinamarca,25,La Calera,25377,2021,17,0,2,9,33,44,30,4,12,0,1,0,45,0,0,1,0,0,0,0,0,0,0,0,4,0,1,9,0,0,6,2
Cundinamarca,25,La Mesa,25386,2021,30,6,5,22,225,163,71,19,272,31,17,251,471,621,0,8,422,60,10,782,1371,300,1425,3,10,3,1,0,185,48,25,41
Cundinamarca,25,La Palma,25394,2021,27,0,6,77,46,18,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,17,28,9,23,18
Cundinamarca,25,La Peña,25398,2021,11,5,2,0,48,18,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,15,47,33,14
Cundinamarca,25,La Vega,25402,2021,53,6,9,59,144,67,56,15,125,18,7,27,50,252,270,5,1281,110,18,2940,3500,5800,0,4,11,7,2,0,26,52,42,19
Cundinamarca,25,Lenguazaque,25407,2021,10,2,0,4,0,31,0,2,10,0,1,7,0,107,0,2,0,0,0,0,0,0,0,0,5,2,0,0,0,20,43,7
Cundinamarca,25,Machetá,25426,2021,6,5,1,10,35,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
Cundinamarca,25,Madrid,25430,2021,18,0,4,69,8,34,26,4,104,2,10,154,127,202,212,5,0,0,0,0,0,0,0,0,2,1,1,8,6,3,8,3
Cundinamarca,25,Manta,25436,2021,137,18,10,327,265,391,127,41,340,59,22,663,1112,434,120,12,177,0,4,305,651,0,750,1,29,6,0,44,53,106,102,40
Cundinamarca,25,Medina,25438,2021,11,10,1,0,50,184,112,13,25,25,2,150,100,100,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,53,139,23
Cundinamarca,25,Mosquera,25473,2021,3,0,1,0,9,0,16,1,65,0,3,86,223,223,0,2,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1
Cundinamarca,25,Nariño,25483,2021,21,2,6,22,76,10,28,6,11,2,0,0,9,1,0,1,0,0,0,0,0,0,0,0,10,5,2,0,63,11,19,14
Cundinamarca,25,Nemocón,25486,2021,0,0,0,0,10,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,10,35,5,8,9
Cundinamarca,25,Nilo,25488,2021,49,10,10,43,201,76,18,15,13,4,2,30,24,1,0,1,0,0,0,0,0,0,0,0,19,12,2,0,110,16,16,21
Cundinamarca,25,Nimaima,25489,2021,14,0,2,21,38,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,10,3
Cundinamarca,25,Nocaima,25491,2021,8,3,2,0,50,0,47,4,89,15,3,160,90,0,120,2,365,23,6,550,1099,930,1132,2,1,1,0,0,5,4,8,4
Cundinamarca,25,Venecia,25506,2021,34,5,13,5,68,19,97,7,12,3,3,6,39,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,20,0,5,3
Cundinamarca,25,Pacho,25513,2021,159,7,32,288,489,126,51,38,231,63,17,330,422,80,0,8,411,0,11,460,600,500,0,1,44,3,3,0,178,79,56,50
Cundinamarca,25,Paime,25518,2021,23,2,3,20,39,0,9,5,24,0,3,20,30,17,0,2,0,0,0,0,0,0,0,0,4,0,3,0,26,29,23,11
Cundinamarca,25,Pandi,25524,2021,14,0,1,10,45,0,0,3,11,0,1,0,19,20,0,1,0,0,0,0,0,0,0,0,10,1,0,0,61,3,8,10
Cundinamarca,25,Paratebueno,25530,2021,13,3,1,22,45,160,104,17,50,0,1,0,50,0,224,6,0,0,0,0,0,0,0,0,1,35,0,0,0,61,67,15
Cundinamarca,25,Pasca,25535,2021,0,0,0,0,0,0,0,0,76,35,3,52,125,220,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Puerto Salgar,25572,2021,12,8,3,6,52,22,0,2,80,6,5,240,36,128,0,2,89,11,2,205,42,420,1000,2,0,0,0,0,0,0,0,0
Cundinamarca,25,Pulí,25580,2021,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
Cundinamarca,25,Quebradanegra,25592,2021,0,0,0,0,0,0,0,0,11,1,1,0,57,0,44,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,5,2
Cundinamarca,25,Quetame,25594,2021,52,0,7,25,120,17,83,11,60,11,8,87,130,145,0,3,0,0,0,0,0,0,0,0,12,0,3,0,59,33,29,20
Cundinamarca,25,Quipile,25596,2021,9,7,3,22,28,0,0,1,12,2,4,13,4,2,0,1,0,0,0,0,0,0,0,0,8,3,2,32,2,0,32,11
Cundinamarca,25,Apulo,25599,2021,22,1,2,22,112,27,25,7,11,4,0,0,9,64,0,1,0,0,0,0,0,0,0,0,3,5,0,0,33,0,4,3
Cundinamarca,25,Ricaurte,25612,2021,27,3,4,48,155,57,81,13,0,0,0,0,0,0,0,0,3326,337,38,2750,6483,8483,7009,2,11,10,4,9,81,12,21,23
Cundinamarca,25,San Antonio de Tequendama,25645,2021,144,46,23,180,571,276,222,41,320,52,22,448,823,614,346,15,1485,150,23,2182,4295,5080,600,6,28,13,3,0,208,13,17,35
Cundinamarca,25,San Bernardo,25649,2021,16,0,0,0,83,0,9,6,72,5,4,80,73,180,0,1,0,0,0,0,0,0,0,0,8,1,0,10,26,0,8,7
Cundinamarca,25,San Cayetano,25653,2021,22,0,4,20,59,8,14,5,60,0,3,60,200,300,0,1,0,0,0,0,0,0,0,0,3,3,2,19,72,48,31,24
Cundinamarca,25,San Francisco,25658,2021,30,14,7,41,120,171,112,12,108,0,6,81,222,350,0,4,0,0,0,0,0,0,0,0,17,1,1,0,86,36,24,17
Cundinamarca,25,San Juan de Rioseco,25662,2021,32,6,7,51,43,17,33,5,11,0,0,15,3,10,0,1,230,30,0,390,600,860,0,1,6,2,1,0,24,5,14,4
Cundinamarca,25,Sasaima,25718,2021,96,13,10,43,275,344,318,31,316,52,25,397,985,926,223,17,2608,323,33,3506,6452,5977,4780,9,20,16,1,6,63,51,98,30
Cundinamarca,25,Sesquilé,25736,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,4,0,0,0,1000,1,0,0,0,0,0,0,0,0
Cundinamarca,25,Sibaté,25740,2021,55,11,10,70,42,296,98,13,54,0,7,106,50,73,0,5,0,0,0,0,0,0,0,0,4,0,1,0,11,11,1,3
Cundinamarca,25,Silvania,25743,2021,22,5,5,6,84,101,129,9,401,66,27,518,810,1191,48,17,1370,165,36,2016,2900,2850,3600,7,20,27,0,0,82,32,28,20
Cundinamarca,25,Simijaca,25745,2021,37,4,5,20,18,150,0,7,24,6,2,32,40,28,0,1,0,0,0,0,0,0,0,0,4,1,0,0,17,11,0,4
Cundinamarca,25,Soacha,25754,2021,32,5,9,50,107,149,150,14,53,0,6,40,61,134,300,4,0,0,0,0,0,0,0,0,1,0,0,8,0,5,33,5
Cundinamarca,25,Sopó,25758,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3
Cundinamarca,25,Subachoque,25769,2021,11,9,4,3,118,10,0,3,11,2,1,7,26,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Suesca,25772,2021,4,0,1,0,11,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
Cundinamarca,25,Supatá,25777,2021,23,5,5,10,71,2,22,5,18,0,1,40,40,10,0,1,0,0,0,0,0,0,0,0,9,2,0,0,21,17,20,15
Cundinamarca,25,Susa,25779,2021,0,0,0,0,0,0,0,0,35,0,2,85,104,48,40,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2
Cundinamarca,25,Sutatausa,25781,2021,7,4,1,12,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Tabio,25785,2021,4,0,1,37,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Tausa,25793,2021,9,1,2,0,22,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,9,5,16,5
Cundinamarca,25,Tena,25797,2021,7,0,0,0,164,24,33,6,97,17,4,128,240,290,300,3,200,0,2,230,330,350,0,2,6,4,2,0,46,0,4,8
Cundinamarca,25,Tenjo,25799,2021,5,6,1,0,44,0,24,2,28,8,3,31,26,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Tibacuy,25805,2021,2,0,0,13,8,0,0,1,0,0,0,0,0,0,0,0,90,0,2,180,360,150,0,1,4,1,0,0,39,0,1,6
Cundinamarca,25,Tibirita,25807,2021,42,2,3,95,86,194,100,13,41,7,2,0,0,135,8,2,376,93,11,720,950,820,860,4,2,0,0,0,10,0,17,4
Cundinamarca,25,Tocaima,25815,2021,33,6,4,52,66,54,53,11,20,2,2,60,52,80,0,1,0,0,0,0,0,0,800,1,15,11,1,21,92,2,43,29
Cundinamarca,25,Tocancipá,25817,2021,11,1,3,18,34,27,22,4,15,0,1,25,11,15,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,2
Cundinamarca,25,Topaipí,25823,2021,46,21,6,74,104,62,30,9,10,0,1,26,18,25,0,1,0,0,0,0,0,0,0,0,5,0,1,4,44,4,4,10
Cundinamarca,25,Ubalá,25839,2021,14,0,3,0,41,37,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,63,10
Cundinamarca,25,Ubaque,25841,2021,19,0,3,33,32,78,27,6,46,2,0,100,100,171,130,3,700,68,16,1430,2430,2750,700,6,2,0,0,0,13,9,0,2
Cundinamarca,25,Ubaté,25843,2021,31,9,5,47,10,93,29,9,106,6,6,226,204,0,214,3,185,30,4,226,400,0,0,1,10,3,1,11,0,49,29,10
Cundinamarca,25,Une,25845,2021,6,0,1,7,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,5,10,4
Cundinamarca,25,Útica,25851,2021,2,0,1,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,35,6
Cundinamarca,25,Vergara,25862,2021,24,4,5,21,52,2,40,5,11,5,3,10,15,20,0,1,130,15,3,250,300,500,0,1,4,2,2,14,7,3,18,9
Cundinamarca,25,Vianí,25867,2021,8,1,2,0,26,52,0,2,124,25,9,317,162,170,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
Cundinamarca,25,Villagómez,25871,2021,24,2,2,24,62,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,23,1,4
Cundinamarca,25,Villapinzón,25873,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,10,2,320,490,680,0,1,0,0,0,0,0,0,0,0
Cundinamarca,25,Villeta,25875,2021,10,3,1,11,31,11,51,4,23,7,3,20,9,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,5
Cundinamarca,25,Viotá,25878,2021,155,13,20,374,305,237,97,38,88,8,9,161,25,26,0,5,334,41,13,562,1284,0,1178,1,23,8,1,26,75,70,37,39
Cundinamarca,25,Yacopí,25885,2021,30,0,4,29,76,16,0,6,62,5,6,66,93,104,0,4,0,0,0,0,0,0,0,0,2,0,0,0,8,7,0,2
Cundinamarca,25,Zipacón,25898,2021,11,0,4,45,16,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca,25,Zipaquirá,25899,2021,10,0,3,42,66,84,11,9,68,0,5,8,110,310,430,5,100,40,1,150,200,748,300,2,7,0,1,0,65,68,46,33
Chocó,27,Quibdó,27001,2021,38,9,10,21,0,62,68,7,136,22,4,254,0,114,2254,2,0,0,0,0,0,0,0,0,15,6,7,13,85,47,25,13
Chocó,27,Acandí,27006,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,68,37,211,437,134,228,235
Chocó,27,Alto Baudó (Pie de Pato),27025,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1,90,17,20,25,6
Chocó,27,Atrato (Yuto),27050,2021,32,0,5,20,0,69,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,11,28,0,61,17,12
Chocó,27,Bagadó,27073,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,40,0,9,63,11
Chocó,27,Bahía Solano (Mutis),27075,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2,43,21,46,53,32
Chocó,27,Bajo Baudó (Pizarro),27077,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,25,84,0,86,136,19
Chocó,27,Bojayá (Bellavista),27099,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,33,7,35,0,48,102,19
Chocó,27,El Cantón del San Pablo (Managrú),27135,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,42,29,254,0,63,251,44
Chocó,27,Carmen del Darién (Curbaradó),27150,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,1,53,29,89,69,45
Chocó,27,Cértegui,27160,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,7,31,0,54,65,17
Chocó,27,Condoto,27205,2021,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,36,10,32,0,44,105,14
Chocó,27,El Carmen,27245,2021,13,0,1,45,0,20,602,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,13,0,22,68,12
Chocó,27,Litoral del San Juan,27250,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2
Chocó,27,Istmina,27361,2021,36,0,3,26,0,33,178,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,24,16,79,0,70,251,20
Chocó,27,Juradó,27372,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,2,9,11,15,14,13
Chocó,27,Lloró,27413,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,49,0,11,37,12
Chocó,27,Medio Atrato (Beté),27425,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,1
Chocó,27,Medio Baudó (Boca de Pepe),27430,2021,16,2,6,47,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,13,107,0,27,359,53
Chocó,27,Medio San Juan (Andagoya),27450,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,12,0,20,21,11
Chocó,27,Nóvita,27491,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,1,0,10,44,8
Chocó,27,Nuquí,27495,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,25,0,15,17,4
Chocó,27,Río Iró,27580,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,18,41,0,56,95,31
Chocó,27,Rio Quito (Paimadó),27600,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,8,34,0,34,63,17
Chocó,27,Riosucio,27615,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,66,24,443,80,340,171,244
Chocó,27,San José del Palmar,27660,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,11,119,63,36,326,64
Chocó,27,Sipí,27745,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,38,0,1,12,5
Chocó,27,Tadó,27787,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,25,46,201,0,123,160,78
Chocó,27,Unguía,27800,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,178,145,722,0,0,448,220
Chocó,27,Unión Panamericana (Las Ánimas),27810,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,13,81,0,79,94,22
Huila,41,Neiva,41001,2021,153,19,28,102,145,803,74,40,50,6,7,49,153,616,0,6,620,70,7,1040,1737,1680,0,2,16,10,5,10,15,113,32,26
Huila,41,Acevedo,41006,2021,32,5,7,64,27,30,0,7,25,0,4,0,20,25,0,2,0,0,0,0,0,0,0,0,8,0,0,28,8,32,12,16
Huila,41,Agrado,41013,2021,9,0,2,0,5,148,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,62,0,9
Huila,41,Aipe,41016,2021,21,1,4,60,53,42,30,7,14,2,2,9,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2
Huila,41,Algeciras,41020,2021,8,0,1,0,60,225,250,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,2
Huila,41,Altamira,41026,2021,69,3,9,64,244,133,0,19,10,0,2,11,1,2,0,1,0,0,0,0,0,0,0,0,22,15,2,36,76,60,22,29
Huila,41,Baraya,41078,2021,39,8,8,52,37,92,0,10,12,10,1,7,6,20,0,1,0,0,0,0,0,0,0,0,17,1,1,0,12,99,17,27
Huila,41,Campoalegre,41132,2021,103,5,12,12,156,112,23,14,133,9,16,197,270,198,0,10,446,80,15,649,876,3564,0,3,10,1,0,13,21,81,5,25
Huila,41,Colombia,41206,2021,17,2,5,11,11,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huila,41,Elías,41244,2021,16,0,0,10,56,49,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,12,168,15,32
Huila,41,Garzón,41298,2021,75,5,11,20,44,345,89,21,103,6,7,60,300,288,0,4,0,0,0,0,0,0,0,0,9,7,1,0,22,81,21,22
Huila,41,Gigante,41306,2021,43,0,6,0,58,93,39,14,36,0,2,25,0,15,0,3,0,0,0,0,0,0,0,0,16,0,1,11,0,111,26,23
Huila,41,Guadalupe,41319,2021,28,9,3,84,74,53,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,6,17,64,67,17,23
Huila,41,Hobo,41349,2021,22,0,3,14,142,34,0,7,23,0,2,9,35,14,0,2,0,0,0,0,0,0,0,0,4,0,0,7,15,39,5,14
Huila,41,Íquira,41357,2021,20,2,5,8,32,52,0,4,35,8,2,0,11,475,0,3,0,0,0,0,0,0,0,0,6,0,1,0,22,44,16,9
Huila,41,Isnos,41359,2021,91,16,8,48,172,177,74,23,28,0,3,25,23,32,0,2,0,0,0,0,0,0,0,0,30,9,3,15,107,282,7,81
Huila,41,La Argentina,41378,2021,32,8,10,71,56,6,0,8,21,0,2,60,0,70,0,1,0,0,0,0,0,0,0,0,9,2,2,20,30,8,3,7
Huila,41,La Plata,41396,2021,84,24,7,36,332,155,20,21,125,11,12,187,282,378,0,9,0,0,0,0,0,0,0,0,17,6,3,0,114,21,3,24
Huila,41,Nátaga,41483,2021,38,3,6,25,112,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,6,158,9,4,17
Huila,41,Oporapa,41503,2021,11,2,2,32,15,8,0,4,25,0,2,33,52,27,0,2,0,0,0,0,0,0,0,0,4,0,0,17,12,22,5,13
Huila,41,Paicol,41518,2021,32,7,4,17,105,130,7,10,12,2,1,9,14,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,38,0,0,5
